SiteID, 22762.0
Longitude, -98.95932
Latitude, 35.875164
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,5.212,1.453
2012,11,1,0,5,5.252,1.488
2012,11,1,0,10,5.264,1.499
2012,11,1,0,15,5.252,1.488
2012,11,1,0,20,5.298,1.5290000000000001
2012,11,1,0,25,5.465,1.692
2012,11,1,0,30,5.676,1.964
2012,11,1,0,35,5.835,2.169
2012,11,1,0,40,5.871,2.216
2012,11,1,0,45,5.859,2.2
2012,11,1,0,50,5.89,2.239
2012,11,1,0,55,5.99,2.369
2012,11,1,1,0,6.094,2.504
2012,11,1,1,5,6.140000000000001,2.563
2012,11,1,1,10,6.149,2.575
2012,11,1,1,15,6.158,2.587
2012,11,1,1,20,6.164,2.594
2012,11,1,1,25,6.131,2.551
2012,11,1,1,30,6.073,2.476
2012,11,1,1,35,6.042,2.436
2012,11,1,1,40,6.1000000000000005,2.511
2012,11,1,1,45,6.231,2.68
2012,11,1,1,50,6.396,2.8930000000000002
2012,11,1,1,55,6.524,3.059
2012,11,1,2,0,6.5760000000000005,3.1510000000000002
2012,11,1,2,5,6.613,3.217
2012,11,1,2,10,6.683,3.343
2012,11,1,2,15,6.814,3.579
2012,11,1,2,20,6.982,3.88
2012,11,1,2,25,7.126,4.138
2012,11,1,2,30,7.184,4.242
2012,11,1,2,35,7.229,4.324
2012,11,1,2,40,7.306,4.46
2012,11,1,2,45,7.406000000000001,4.64
2012,11,1,2,50,7.516,4.838
2012,11,1,2,55,7.58,4.954
2012,11,1,3,0,7.602,4.993
2012,11,1,3,5,7.632000000000001,5.063
2012,11,1,3,10,7.708,5.244
2012,11,1,3,15,7.824,5.519
2012,11,1,3,20,7.931,5.773
2012,11,1,3,25,8.023,5.9910000000000005
2012,11,1,3,30,8.13,6.245
2012,11,1,3,35,8.236,6.498
2012,11,1,3,40,8.325,6.707
2012,11,1,3,45,8.386000000000001,6.851
2012,11,1,3,50,8.429,6.952
2012,11,1,3,55,8.471,7.053
2012,11,1,4,0,8.514,7.155
2012,11,1,4,5,8.587,7.328
2012,11,1,4,10,8.679,7.545
2012,11,1,4,15,8.767,7.795
2012,11,1,4,20,8.804,7.901
2012,11,1,4,25,8.831,7.98
2012,11,1,4,30,8.88,8.122
2012,11,1,4,35,8.935,8.281
2012,11,1,4,40,8.914,8.22
2012,11,1,4,45,8.908,8.202
2012,11,1,4,50,8.92,8.235
2012,11,1,4,55,8.975,8.392
2012,11,1,5,0,9.076,8.682
2012,11,1,5,5,9.167,8.946
2012,11,1,5,10,9.253,9.191
2012,11,1,5,15,9.338000000000001,9.436
2012,11,1,5,20,9.42,9.674
2012,11,1,5,25,9.457,9.781
2012,11,1,5,30,9.5,9.906
2012,11,1,5,35,9.579,10.135
2012,11,1,5,40,9.658,10.364
