SiteID, 21681.0
Longitude, -98.112976
Latitude, 35.658051
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,2.093,0.0
2012,11,1,0,5,2.24,0.006
2012,11,1,0,10,2.34,0.014
2012,11,1,0,15,2.3890000000000002,0.018000000000000002
2012,11,1,0,20,2.435,0.021
2012,11,1,0,25,2.5260000000000002,0.028
2012,11,1,0,30,2.633,0.036000000000000004
2012,11,1,0,35,2.722,0.043000000000000003
2012,11,1,0,40,2.7520000000000002,0.046
2012,11,1,0,45,2.725,0.043000000000000003
2012,11,1,0,50,2.725,0.043000000000000003
2012,11,1,0,55,2.755,0.046
2012,11,1,1,0,2.771,0.047
2012,11,1,1,5,2.786,0.048
2012,11,1,1,10,2.801,0.049
2012,11,1,1,15,2.819,0.051000000000000004
2012,11,1,1,20,2.847,0.053
2012,11,1,1,25,2.89,0.056
2012,11,1,1,30,2.92,0.058
2012,11,1,1,35,2.9050000000000002,0.057
2012,11,1,1,40,2.862,0.054
2012,11,1,1,45,2.822,0.051000000000000004
2012,11,1,1,50,2.807,0.05
2012,11,1,1,55,2.838,0.052000000000000005
2012,11,1,2,0,2.8930000000000002,0.056
2012,11,1,2,5,3.009,0.065
2012,11,1,2,10,3.1550000000000002,0.077
2012,11,1,2,15,3.341,0.14100000000000001
2012,11,1,2,20,3.555,0.259
2012,11,1,2,25,3.732,0.356
2012,11,1,2,30,3.833,0.41200000000000003
2012,11,1,2,35,3.891,0.444
2012,11,1,2,40,3.9490000000000003,0.47600000000000003
2012,11,1,2,45,3.997,0.503
2012,11,1,2,50,4.034,0.523
2012,11,1,2,55,4.0520000000000005,0.533
2012,11,1,3,0,4.034,0.523
2012,11,1,3,5,3.9490000000000003,0.47500000000000003
2012,11,1,3,10,3.8810000000000002,0.439
2012,11,1,3,15,3.884,0.44
2012,11,1,3,20,3.942,0.47200000000000003
2012,11,1,3,25,4.016,0.513
2012,11,1,3,30,4.049,0.531
2012,11,1,3,35,4.037,0.525
2012,11,1,3,40,4.034,0.523
2012,11,1,3,45,4.037,0.524
2012,11,1,3,50,4.0680000000000005,0.541
