Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,2.807,0.049
2012,11,1,0,5,2.826,0.05
2012,11,1,0,10,2.835,0.051000000000000004
2012,11,1,0,15,2.8930000000000002,0.055
2012,11,1,0,20,2.996,0.063
2012,11,1,0,25,3.088,0.07
2012,11,1,0,30,3.1550000000000002,0.076
2012,11,1,0,35,3.228,0.081
2012,11,1,0,40,3.323,0.124
2012,11,1,0,45,3.424,0.179
2012,11,1,0,50,3.512,0.227
2012,11,1,0,55,3.5820000000000003,0.266
2012,11,1,1,0,3.616,0.28400000000000003
2012,11,1,1,5,3.6310000000000002,0.293
2012,11,1,1,10,3.622,0.28700000000000003
2012,11,1,1,15,3.61,0.281
2012,11,1,1,20,3.588,0.269
2012,11,1,1,25,3.5820000000000003,0.265
2012,11,1,1,30,3.619,0.28500000000000003
2012,11,1,1,35,3.698,0.329
2012,11,1,1,40,3.7960000000000003,0.382
2012,11,1,1,45,3.869,0.422
2012,11,1,1,50,3.955,0.46900000000000003
2012,11,1,1,55,4.071,0.533
2012,11,1,2,0,4.196,0.601
2012,11,1,2,5,4.309,0.663
2012,11,1,2,10,4.422,0.756
2012,11,1,2,15,4.501,0.8270000000000001
2012,11,1,2,20,4.553,0.874
2012,11,1,2,25,4.617,0.931
2012,11,1,2,30,4.7330000000000005,1.035
2012,11,1,2,35,4.904,1.189
2012,11,1,2,40,5.087,1.353
2012,11,1,2,45,5.2700000000000005,1.518
2012,11,1,2,50,5.438,1.677
2012,11,1,2,55,5.578,1.859
2012,11,1,3,0,5.706,2.025
2012,11,1,3,5,5.832,2.187
2012,11,1,3,10,5.948,2.337
2012,11,1,3,15,6.082,2.5100000000000002
2012,11,1,3,20,6.265000000000001,2.747
2012,11,1,3,25,6.5,3.051
2012,11,1,3,30,6.686,3.3850000000000002
2012,11,1,3,35,6.8420000000000005,3.665
2012,11,1,3,40,7.003,3.956
2012,11,1,3,45,7.138,4.198
2012,11,1,3,50,7.251,4.402
2012,11,1,3,55,7.391,4.654
2012,11,1,4,0,7.55,4.939
2012,11,1,4,5,7.727,5.337
2012,11,1,4,10,7.885,5.713
2012,11,1,4,15,7.977,5.93
2012,11,1,4,20,8.014,6.016
2012,11,1,4,25,8.047,6.095
2012,11,1,4,30,8.041,6.079
2012,11,1,4,35,8.001,5.984
2012,11,1,4,40,7.995,5.968
2012,11,1,4,45,8.026,6.039
2012,11,1,4,50,8.038,6.067
2012,11,1,4,55,8.053,6.102
2012,11,1,5,0,8.062,6.122
2012,11,1,5,5,8.053,6.099
2012,11,1,5,10,8.053,6.097
2012,11,1,5,15,8.081,6.1610000000000005
2012,11,1,5,20,8.148,6.32
2012,11,1,5,25,8.23,6.515000000000001
2012,11,1,5,30,8.294,6.667
2012,11,1,5,35,8.346,6.79
2012,11,1,5,40,8.429,6.985
2012,11,1,5,45,8.526,7.216
2012,11,1,5,50,8.584,7.353
2012,11,1,5,55,8.581,7.346
2012,11,1,6,0,8.581,7.346
2012,11,1,6,5,8.618,7.433
2012,11,1,6,10,8.636000000000001,7.478
2012,11,1,6,15,8.633000000000001,7.473
2012,11,1,6,20,8.642,7.495
2012,11,1,6,25,8.609,7.417
2012,11,1,6,30,8.545,7.266
2012,11,1,6,35,8.496,7.151
2012,11,1,6,40,8.444,7.029
2012,11,1,6,45,8.392,6.906000000000001
2012,11,1,6,50,8.343,6.79
2012,11,1,6,55,8.313,6.7170000000000005
2012,11,1,7,0,8.346,6.795
2012,11,1,7,5,8.425,6.9830000000000005
2012,11,1,7,10,8.505,7.171
2012,11,1,7,15,8.563,7.308
2012,11,1,7,20,8.609,7.417
2012,11,1,7,25,8.627,7.461
2012,11,1,7,30,8.602,7.406000000000001
2012,11,1,7,35,8.538,7.256
2012,11,1,7,40,8.477,7.114
2012,11,1,7,45,8.392,6.914
2012,11,1,7,50,8.303,6.706
2012,11,1,7,55,8.218,6.506
2012,11,1,8,0,8.148,6.3420000000000005
2012,11,1,8,5,8.041,6.091
2012,11,1,8,10,7.9190000000000005,5.805
2012,11,1,8,15,7.714,5.325
2012,11,1,8,20,7.47,4.811
2012,11,1,8,25,7.189,4.308
2012,11,1,8,30,6.863,3.723
2012,11,1,8,35,6.582,3.22
2012,11,1,8,40,6.46,3.017
2012,11,1,8,45,6.424,2.97
2012,11,1,8,50,6.289,2.7960000000000003
2012,11,1,8,55,6.24,2.733
2012,11,1,9,0,6.195,2.673
2012,11,1,9,5,6.131,2.589
2012,11,1,9,10,6.0600000000000005,2.498
2012,11,1,9,15,5.957,2.363
2012,11,1,9,20,5.841,2.212
2012,11,1,9,25,5.798,2.156
2012,11,1,9,30,5.844,2.216
2012,11,1,9,35,5.8870000000000005,2.271
2012,11,1,9,40,5.89,2.275
2012,11,1,9,45,5.795,2.152
2012,11,1,9,50,5.765,2.112
2012,11,1,9,55,5.646,1.958
2012,11,1,10,0,5.618,1.922
2012,11,1,10,5,5.588,1.883
2012,11,1,10,10,5.603,1.9020000000000001
2012,11,1,10,15,5.6370000000000005,1.946
