Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,7.296,3.1630000000000003
2012,11,1,0,5,7.4670000000000005,3.388
2012,11,1,0,10,7.583,3.54
2012,11,1,0,15,7.66,3.641
2012,11,1,0,20,7.739,3.7520000000000002
2012,11,1,0,25,7.828,3.907
2012,11,1,0,30,7.8180000000000005,3.892
2012,11,1,0,35,7.73,3.739
2012,11,1,0,40,7.684,3.676
2012,11,1,0,45,7.687,3.68
2012,11,1,0,50,7.666,3.653
2012,11,1,0,55,7.599,3.565
2012,11,1,1,0,7.5440000000000005,3.493
2012,11,1,1,5,7.565,3.5220000000000002
2012,11,1,1,10,7.6690000000000005,3.658
2012,11,1,1,15,7.748,3.774
2012,11,1,1,20,7.803,3.87
2012,11,1,1,25,7.846,3.9450000000000003
2012,11,1,1,30,7.94,4.11
2012,11,1,1,35,8.087,4.365
2012,11,1,1,40,8.209,4.578
2012,11,1,1,45,8.313,4.758
2012,11,1,1,50,8.413,4.934
2012,11,1,1,55,8.465,5.025
2012,11,1,2,0,8.444,4.988
2012,11,1,2,5,8.383000000000001,4.881
2012,11,1,2,10,8.325,4.78
2012,11,1,2,15,8.276,4.694
2012,11,1,2,20,8.264,4.672
2012,11,1,2,25,8.294,4.7250000000000005
2012,11,1,2,30,8.325,4.7780000000000005
2012,11,1,2,35,8.362,4.8420000000000005
2012,11,1,2,40,8.383000000000001,4.8790000000000004
2012,11,1,2,45,8.389,4.891
2012,11,1,2,50,8.444,4.988
2012,11,1,2,55,8.529,5.138
2012,11,1,3,0,8.609,5.277
2012,11,1,3,5,8.673,5.39
2012,11,1,3,10,8.758000000000001,5.539
2012,11,1,3,15,8.85,5.713
2012,11,1,3,20,8.948,5.926
2012,11,1,3,25,9.091,6.239
2012,11,1,3,30,9.28,6.6530000000000005
2012,11,1,3,35,9.479000000000001,7.086
2012,11,1,3,40,9.637,7.432
2012,11,1,3,45,9.717,7.605
2012,11,1,3,50,9.775,7.731
2012,11,1,3,55,9.866,7.931
2012,11,1,4,0,10.019,8.297
2012,11,1,4,5,10.19,8.722
2012,11,1,4,10,10.287,8.964
2012,11,1,4,15,10.281,8.948
2012,11,1,4,20,10.162,8.658
2012,11,1,4,25,9.875,7.972
2012,11,1,4,30,9.646,7.487
2012,11,1,4,35,9.668000000000001,7.535
2012,11,1,4,40,9.833,7.888
2012,11,1,4,45,9.958,8.172
2012,11,1,4,50,10.043000000000001,8.384
2012,11,1,4,55,10.089,8.499
2012,11,1,5,0,10.098,8.52
2012,11,1,5,5,10.08,8.471
2012,11,1,5,10,10.068,8.439
2012,11,1,5,15,10.046,8.384
2012,11,1,5,20,10.034,8.354000000000001
2012,11,1,5,25,10.007,8.287
2012,11,1,5,30,9.958,8.166
2012,11,1,5,35,9.921,8.076
2012,11,1,5,40,9.909,8.047
2012,11,1,5,45,9.872,7.968
2012,11,1,5,50,9.805,7.823
2012,11,1,5,55,9.744,7.691
2012,11,1,6,0,9.711,7.619
2012,11,1,6,5,9.698,7.593
2012,11,1,6,10,9.695,7.588
2012,11,1,6,15,9.714,7.6290000000000004
2012,11,1,6,20,9.744,7.697
2012,11,1,6,25,9.787,7.793
2012,11,1,6,30,9.836,7.901
2012,11,1,6,35,9.912,8.073
2012,11,1,6,40,9.988,8.263
2012,11,1,6,45,10.065,8.452
2012,11,1,6,50,10.159,8.687
2012,11,1,6,55,10.266,8.954
2012,11,1,7,0,10.382,9.244
2012,11,1,7,5,10.47,9.467
2012,11,1,7,10,10.55,9.665000000000001
2012,11,1,7,15,10.632,9.869
2012,11,1,7,20,10.724,10.096
2012,11,1,7,25,10.788,10.256
2012,11,1,7,30,10.815,10.323
2012,11,1,7,35,10.892,10.513
2012,11,1,7,40,11.011000000000001,10.805
2012,11,1,7,45,11.151,11.124
2012,11,1,7,50,11.276,11.409
2012,11,1,7,55,11.392,11.673
2012,11,1,8,0,11.502,11.924
2012,11,1,8,5,11.581,12.105
2012,11,1,8,10,11.603,12.155000000000001
2012,11,1,8,15,11.606,12.164
2012,11,1,8,20,11.624,12.207
2012,11,1,8,25,11.682,12.339
2012,11,1,8,30,11.774000000000001,12.545
2012,11,1,8,35,11.859,12.738
2012,11,1,8,40,11.905,12.841000000000001
2012,11,1,8,45,11.944,12.93
2012,11,1,8,50,12.002,13.062
2012,11,1,8,55,12.036,13.138
2012,11,1,9,0,12.06,13.194
2012,11,1,9,5,12.134,13.323
2012,11,1,9,10,12.225,13.454
2012,11,1,9,15,12.298,13.559000000000001
2012,11,1,9,20,12.411,13.721
2012,11,1,9,25,12.57,13.948
2012,11,1,9,30,12.723,14.167
2012,11,1,9,35,12.829,14.319
2012,11,1,9,40,12.93,14.464
2012,11,1,9,45,13.043000000000001,14.625
2012,11,1,9,50,13.147,14.773
2012,11,1,9,55,13.217,14.849
2012,11,1,10,0,13.272,14.89
2012,11,1,10,5,13.348,14.947000000000001
2012,11,1,10,10,13.415000000000001,14.997
2012,11,1,10,15,13.513,15.069
2012,11,1,10,20,13.626,15.152000000000001
2012,11,1,10,25,13.721,15.223
2012,11,1,10,30,13.776,15.264000000000001
2012,11,1,10,35,13.809000000000001,15.289
2012,11,1,10,40,13.806000000000001,15.287
2012,11,1,10,45,13.779,15.266
2012,11,1,10,50,13.73,15.23
2012,11,1,10,55,13.653,15.173
2012,11,1,11,0,13.589,15.126
2012,11,1,11,5,13.562000000000001,15.106
2012,11,1,11,10,13.547,15.095
2012,11,1,11,15,13.516,15.073
2012,11,1,11,20,13.489,15.053
2012,11,1,11,25,13.446,15.022
2012,11,1,11,30,13.394,14.984
2012,11,1,11,35,13.348,14.951
2012,11,1,11,40,13.351,14.953000000000001
2012,11,1,11,45,13.379,14.974
2012,11,1,11,50,13.409,14.997
2012,11,1,11,55,13.403,14.994
2012,11,1,12,0,13.415000000000001,15.004
2012,11,1,12,5,13.443,15.025
2012,11,1,12,10,13.431000000000001,15.017
2012,11,1,12,15,13.425,15.014000000000001
2012,11,1,12,20,13.446,15.031
2012,11,1,12,25,13.425,15.016
2012,11,1,12,30,13.394,14.995000000000001
2012,11,1,12,35,13.397,14.997
2012,11,1,12,40,13.403,15.003
2012,11,1,12,45,13.391,14.994
2012,11,1,12,50,13.361,14.972
2012,11,1,12,55,13.327,14.948
2012,11,1,13,0,13.284,14.916
2012,11,1,13,5,13.235,14.88
2012,11,1,13,10,13.193,14.848
2012,11,1,13,15,13.174,14.835
2012,11,1,13,20,13.141,14.799
2012,11,1,13,25,13.092,14.73
2012,11,1,13,30,13.046000000000001,14.665000000000001
2012,11,1,13,35,13.0,14.6
2012,11,1,13,40,12.927,14.496
2012,11,1,13,45,12.869,14.414
2012,11,1,13,50,12.741,14.233
2012,11,1,13,55,12.704,14.182
2012,11,1,14,0,12.683,14.152000000000001
2012,11,1,14,5,12.466000000000001,13.847
2012,11,1,14,10,12.323,13.644
2012,11,1,14,15,12.222,13.502
2012,11,1,14,20,11.835,12.773
2012,11,1,14,25,11.639000000000001,12.334
2012,11,1,14,30,11.535,12.099
2012,11,1,14,35,11.764000000000001,12.612
2012,11,1,14,40,11.633000000000001,12.309000000000001
2012,11,1,14,45,11.450000000000001,11.894
2012,11,1,14,50,11.157,11.239
2012,11,1,14,55,10.879,10.592
2012,11,1,15,0,10.66,10.039
2012,11,1,15,5,10.318,9.18
2012,11,1,15,10,10.196,8.868
2012,11,1,15,15,10.077,8.566
2012,11,1,15,20,10.275,9.055
2012,11,1,15,25,10.126,8.68
2012,11,1,15,30,10.040000000000001,8.465
2012,11,1,15,35,9.829,7.9510000000000005
2012,11,1,15,40,9.686,7.636
2012,11,1,15,45,9.564,7.367
2012,11,1,15,50,9.411,7.03
2012,11,1,15,55,9.411,7.025
2012,11,1,16,0,9.372,6.934
2012,11,1,16,5,9.25,6.663
2012,11,1,16,10,9.179,6.506
2012,11,1,16,15,9.067,6.256
2012,11,1,16,20,9.005,6.118
2012,11,1,16,25,9.067,6.247
2012,11,1,16,30,9.07,6.25
2012,11,1,16,35,9.201,6.532
2012,11,1,16,40,9.295,6.734
2012,11,1,16,45,9.314,6.7700000000000005
2012,11,1,16,50,9.363,6.872
2012,11,1,16,55,9.369,6.881
2012,11,1,17,0,9.302,6.732
2012,11,1,17,5,9.298,6.721
2012,11,1,17,10,9.265,6.644
2012,11,1,17,15,9.149000000000001,6.388
2012,11,1,17,20,9.067,6.205
2012,11,1,17,25,9.048,6.1610000000000005
2012,11,1,17,30,8.963000000000001,5.972
2012,11,1,17,35,8.865,5.757000000000001
2012,11,1,17,40,8.859,5.74
2012,11,1,17,45,8.85,5.7170000000000005
2012,11,1,17,50,8.783,5.583
2012,11,1,17,55,8.749,5.522
2012,11,1,18,0,8.719,5.466
2012,11,1,18,5,8.655,5.353
2012,11,1,18,10,8.594,5.244
2012,11,1,18,15,8.532,5.136
2012,11,1,18,20,8.45,4.9910000000000005
2012,11,1,18,25,8.359,4.829
2012,11,1,18,30,8.267,4.668
2012,11,1,18,35,8.148,4.46
2012,11,1,18,40,8.029,4.251
2012,11,1,18,45,7.922000000000001,4.064
2012,11,1,18,50,7.861,3.956
2012,11,1,18,55,7.8340000000000005,3.907
2012,11,1,19,0,7.843,3.9210000000000003
2012,11,1,19,5,7.852,3.936
2012,11,1,19,10,7.824,3.887
2012,11,1,19,15,7.776,3.801
2012,11,1,19,20,7.736,3.73
2012,11,1,19,25,7.73,3.721
2012,11,1,19,30,7.721,3.708
2012,11,1,19,35,7.681,3.6550000000000002
2012,11,1,19,40,7.605,3.555
2012,11,1,19,45,7.553,3.486
2012,11,1,19,50,7.538,3.465
2012,11,1,19,55,7.5280000000000005,3.452
2012,11,1,20,0,7.5040000000000004,3.42
2012,11,1,20,5,7.455,3.355
2012,11,1,20,10,7.415,3.303
2012,11,1,20,15,7.388,3.266
2012,11,1,20,20,7.33,3.19
2012,11,1,20,25,7.266,3.106
2012,11,1,20,30,7.208,3.0300000000000002
2012,11,1,20,35,7.156000000000001,2.962
2012,11,1,20,40,7.126,2.9210000000000003
2012,11,1,20,45,7.1290000000000004,2.9250000000000003
2012,11,1,20,50,7.1530000000000005,2.956
2012,11,1,20,55,7.162,2.968
2012,11,1,21,0,7.156000000000001,2.959
2012,11,1,21,5,7.135,2.931
2012,11,1,21,10,7.0920000000000005,2.876
2012,11,1,21,15,7.0,2.7560000000000002
2012,11,1,21,20,6.9030000000000005,2.628
2012,11,1,21,25,6.814,2.513
2012,11,1,21,30,6.738,2.4130000000000003
