Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,2.426,0.003
2012,11,1,0,5,3.024,0.009000000000000001
2012,11,1,0,10,3.607,0.045
2012,11,1,0,15,4.171,0.085
2012,11,1,0,20,4.681,0.145
2012,11,1,0,25,4.965,0.178
2012,11,1,0,30,5.038,0.187
2012,11,1,0,35,5.13,0.198
2012,11,1,0,40,5.42,0.243
2012,11,1,0,45,5.526,0.262
2012,11,1,0,50,5.1450000000000005,0.2
2012,11,1,0,55,4.635,0.14100000000000001
2012,11,1,1,0,4.211,0.091
2012,11,1,1,5,3.899,0.066
2012,11,1,1,10,3.628,0.046
2012,11,1,1,15,3.323,0.025
2012,11,1,1,20,2.996,0.009000000000000001
2012,11,1,1,25,2.709,0.006
2012,11,1,1,30,2.5140000000000002,0.004
2012,11,1,1,35,2.392,0.003
2012,11,1,1,40,2.349,0.002
2012,11,1,1,45,2.346,0.002
2012,11,1,1,50,2.4010000000000002,0.003
2012,11,1,1,55,2.511,0.004
2012,11,1,2,0,2.645,0.005
2012,11,1,2,5,2.722,0.006
2012,11,1,2,10,2.725,0.006
2012,11,1,2,15,2.709,0.006
2012,11,1,2,20,2.722,0.006
2012,11,1,2,25,2.773,0.006
2012,11,1,2,30,2.871,0.007
2012,11,1,2,35,3.039,0.009000000000000001
2012,11,1,2,40,3.222,0.017
2012,11,1,2,45,3.353,0.027
2012,11,1,2,50,3.481,0.036000000000000004
2012,11,1,2,55,3.555,0.041
2012,11,1,3,0,3.527,0.039
2012,11,1,3,5,3.414,0.031
2012,11,1,3,10,3.253,0.02
2012,11,1,3,15,3.1270000000000002,0.011
2012,11,1,3,20,3.0300000000000002,0.009000000000000001
2012,11,1,3,25,2.8930000000000002,0.008
2012,11,1,3,30,2.786,0.007
2012,11,1,3,35,2.795,0.007
2012,11,1,3,40,2.865,0.007
2012,11,1,3,45,2.902,0.008
2012,11,1,3,50,2.883,0.008
2012,11,1,3,55,2.847,0.007
2012,11,1,4,0,2.835,0.007
2012,11,1,4,5,2.825,0.007
2012,11,1,4,10,2.832,0.007
2012,11,1,4,15,2.832,0.007
2012,11,1,4,20,2.81,0.007
2012,11,1,4,25,2.786,0.007
2012,11,1,4,30,2.77,0.006
2012,11,1,4,35,2.749,0.006
2012,11,1,4,40,2.6790000000000003,0.006
2012,11,1,4,45,2.578,0.005
2012,11,1,4,50,2.481,0.004
2012,11,1,4,55,2.407,0.003
2012,11,1,5,0,2.371,0.002
2012,11,1,5,5,2.316,0.002
2012,11,1,5,10,2.2,0.001
2012,11,1,5,15,2.069,0.0
2012,11,1,5,20,1.934,0.0
2012,11,1,5,25,1.825,0.0
2012,11,1,5,30,1.77,0.0
2012,11,1,5,35,1.754,0.0
2012,11,1,5,40,1.754,0.0
2012,11,1,5,45,1.76,0.0
2012,11,1,5,50,1.739,0.0
2012,11,1,5,55,1.696,0.0
2012,11,1,6,0,1.657,0.0
2012,11,1,6,5,1.617,0.0
2012,11,1,6,10,1.577,0.0
2012,11,1,6,15,1.553,0.0
2012,11,1,6,20,1.559,0.0
2012,11,1,6,25,1.62,0.0
2012,11,1,6,30,1.718,0.0
2012,11,1,6,35,1.843,0.0
2012,11,1,6,40,1.919,0.0
2012,11,1,6,45,1.9100000000000001,0.0
2012,11,1,6,50,1.812,0.0
2012,11,1,6,55,1.699,0.0
2012,11,1,7,0,1.629,0.0
2012,11,1,7,5,1.565,0.0
2012,11,1,7,10,1.489,0.0
2012,11,1,7,15,1.455,0.0
2012,11,1,7,20,1.495,0.0
2012,11,1,7,25,1.547,0.0
2012,11,1,7,30,1.593,0.0
2012,11,1,7,35,1.593,0.0
2012,11,1,7,40,1.5010000000000001,0.0
2012,11,1,7,45,1.373,0.0
2012,11,1,7,50,1.26,0.0
2012,11,1,7,55,1.159,0.0
2012,11,1,8,0,1.086,0.0
2012,11,1,8,5,1.025,0.0
2012,11,1,8,10,0.991,0.0
2012,11,1,8,15,1.0070000000000001,0.0
2012,11,1,8,20,1.052,0.0
2012,11,1,8,25,1.089,0.0
2012,11,1,8,30,1.101,0.0
2012,11,1,8,35,1.068,0.0
2012,11,1,8,40,0.985,0.0
2012,11,1,8,45,0.903,0.0
2012,11,1,8,50,0.866,0.0
2012,11,1,8,55,0.881,0.0
2012,11,1,9,0,0.9,0.0
2012,11,1,9,5,0.894,0.0
2012,11,1,9,10,0.9,0.0
2012,11,1,9,15,0.903,0.0
2012,11,1,9,20,0.903,0.0
2012,11,1,9,25,0.872,0.0
2012,11,1,9,30,0.869,0.0
2012,11,1,9,35,0.912,0.0
2012,11,1,9,40,0.927,0.0
2012,11,1,9,45,0.897,0.0
2012,11,1,9,50,0.854,0.0
2012,11,1,9,55,0.8300000000000001,0.0
2012,11,1,10,0,0.8240000000000001,0.0
2012,11,1,10,5,0.8270000000000001,0.0
2012,11,1,10,10,0.802,0.0
2012,11,1,10,15,0.772,0.0
2012,11,1,10,20,0.769,0.0
2012,11,1,10,25,0.759,0.0
2012,11,1,10,30,0.6980000000000001,0.0
2012,11,1,10,35,0.601,0.0
2012,11,1,10,40,0.506,0.0
2012,11,1,10,45,0.375,0.0
2012,11,1,10,50,0.195,0.0
2012,11,1,10,55,0.219,0.0
2012,11,1,11,0,0.314,0.0
2012,11,1,11,5,0.353,0.0
2012,11,1,11,10,0.34700000000000003,0.0
2012,11,1,11,15,0.265,0.0
2012,11,1,11,20,0.296,0.0
2012,11,1,11,25,0.589,0.0
2012,11,1,11,30,0.851,0.0
2012,11,1,11,35,1.04,0.0
2012,11,1,11,40,1.153,0.0
2012,11,1,11,45,1.208,0.0
2012,11,1,11,50,1.242,0.0
2012,11,1,11,55,1.266,0.0
2012,11,1,12,0,1.226,0.0
2012,11,1,12,5,1.1320000000000001,0.0
2012,11,1,12,10,1.052,0.0
2012,11,1,12,15,1.01,0.0
2012,11,1,12,20,0.982,0.0
2012,11,1,12,25,0.979,0.0
2012,11,1,12,30,1.034,0.0
2012,11,1,12,35,1.1320000000000001,0.0
2012,11,1,12,40,1.229,0.0
2012,11,1,12,45,1.248,0.0
2012,11,1,12,50,1.184,0.0
2012,11,1,12,55,1.074,0.0
2012,11,1,13,0,0.97,0.0
2012,11,1,13,5,0.915,0.0
2012,11,1,13,10,0.921,0.0
2012,11,1,13,15,1.016,0.0
2012,11,1,13,20,1.178,0.0
2012,11,1,13,25,1.333,0.0
2012,11,1,13,30,1.397,0.0
2012,11,1,13,35,1.4000000000000001,0.0
2012,11,1,13,40,1.385,0.0
2012,11,1,13,45,1.4000000000000001,0.0
2012,11,1,13,50,1.492,0.0
2012,11,1,13,55,1.6440000000000001,0.0
