Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,4.7700000000000005,0.99
2012,11,1,0,5,4.882,1.089
2012,11,1,0,10,4.962,1.16
2012,11,1,0,15,5.069,1.254
2012,11,1,0,20,5.221,1.389
2012,11,1,0,25,5.322,1.478
2012,11,1,0,30,5.282,1.443
2012,11,1,0,35,5.191,1.363
2012,11,1,0,40,5.148,1.325
2012,11,1,0,45,5.178,1.352
2012,11,1,0,50,5.3100000000000005,1.468
2012,11,1,0,55,5.456,1.598
2012,11,1,1,0,5.554,1.7
2012,11,1,1,5,5.633,1.801
2012,11,1,1,10,5.746,1.945
2012,11,1,1,15,5.883,2.12
2012,11,1,1,20,6.009,2.279
2012,11,1,1,25,6.155,2.465
2012,11,1,1,30,6.274,2.617
2012,11,1,1,35,6.3020000000000005,2.653
2012,11,1,1,40,6.198,2.5220000000000002
2012,11,1,1,45,5.957,2.216
2012,11,1,1,50,5.597,1.758
2012,11,1,1,55,5.212,1.3860000000000001
2012,11,1,2,0,4.995,1.195
2012,11,1,2,5,4.998,1.198
2012,11,1,2,10,5.166,1.346
2012,11,1,2,15,5.3740000000000006,1.5290000000000001
2012,11,1,2,20,5.496,1.637
2012,11,1,2,25,5.517,1.659
2012,11,1,2,30,5.511,1.651
2012,11,1,2,35,5.5600000000000005,1.714
2012,11,1,2,40,5.618,1.788
2012,11,1,2,45,5.6450000000000005,1.823
2012,11,1,2,50,5.618,1.788
2012,11,1,2,55,5.523,1.668
2012,11,1,3,0,5.429,1.579
2012,11,1,3,5,5.441,1.59
2012,11,1,3,10,5.496,1.639
2012,11,1,3,15,5.526,1.674
2012,11,1,3,20,5.557,1.715
2012,11,1,3,25,5.563,1.723
2012,11,1,3,30,5.578,1.744
2012,11,1,3,35,5.652,1.838
2012,11,1,3,40,5.795,2.021
2012,11,1,3,45,5.929,2.193
2012,11,1,3,50,6.003,2.2880000000000003
2012,11,1,3,55,6.045,2.342
2012,11,1,4,0,6.085,2.3930000000000002
2012,11,1,4,5,6.152,2.479
2012,11,1,4,10,6.213,2.557
